ChemicalName,PathwayID,label
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04932,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04913,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04115,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05212,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05200,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04146,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05133,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04151,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa01524,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05020,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04917,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05215,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05205,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa00830,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05323,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04622,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05132,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05222,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04071,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa00140,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04919,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04918,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04668,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04620,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05145,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05202,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05152,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa04940,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05203,1
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",KEGG_hsa05416,1
12-HPETE,KEGG_hsa00590,1
12-HPETE,KEGG_hsa00480,1
12-HPETE,KEGG_hsa04923,1
12-HPETE,KEGG_hsa04726,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05221,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04920,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04933,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04960,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa01523,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04210,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa00590,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04662,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05219,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04024,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05142,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04062,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05220,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa01521,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05161,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05160,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04066,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04657,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05164,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04931,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05140,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04211,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04010,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04722,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04621,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04380,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05212,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05200,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05133,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04151,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04611,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa03320,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04917,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05215,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04014,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05211,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05132,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04726,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05131,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04071,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04660,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04659,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04658,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05216,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04668,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04620,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05145,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05152,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04270,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa04370,1
"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",KEGG_hsa05203,1
"(1-(2-morpholin-4-yl-ethyl)-1H-indol-3-yl)-(2,2,3,3-tetramethylcyclopropyl)methanone",KEGG_hsa04080,1
"13-oxo-9,11-octadecadienoic acid",KEGG_hsa05204,1
"13-oxo-9,11-octadecadienoic acid",KEGG_hsa00982,1
"13-oxo-9,11-octadecadienoic acid",KEGG_hsa05418,1
"13-oxo-9,11-octadecadienoic acid",KEGG_hsa00480,1
"13-oxo-9,11-octadecadienoic acid",KEGG_hsa00980,1
"13-oxo-9,11-octadecadienoic acid",KEGG_hsa01524,1
"1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane",KEGG_hsa04727,1
"1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane",KEGG_hsa05032,1
"1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane",KEGG_hsa04080,1
"1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane",KEGG_hsa05033,1
"1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane",KEGG_hsa04723,1
"1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane",KEGG_hsa04726,1
"1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane",KEGG_hsa04742,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05221,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04933,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04960,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04371,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05219,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04020,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04024,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04022,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04320,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05213,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04915,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04510,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04066,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04916,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05223,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04921,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05200,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04151,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04611,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05020,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05205,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04810,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04071,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa05216,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04668,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04930,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04270,1
19-oxo-11-deoxycorticosterone acetate,KEGG_hsa04370,1
"1-chloro-4-(2,2-dichloro-1-(4-chlorophenyl)ethenyl)-3-(methylsulfonyl)benzene",KEGG_hsa04925,1
"1-chloro-4-(2,2-dichloro-1-(4-chlorophenyl)ethenyl)-3-(methylsulfonyl)benzene",KEGG_hsa01100,1
"1-chloro-4-(2,2-dichloro-1-(4-chlorophenyl)ethenyl)-3-(methylsulfonyl)benzene",KEGG_hsa04913,1
"1-chloro-4-(2,2-dichloro-1-(4-chlorophenyl)ethenyl)-3-(methylsulfonyl)benzene",KEGG_hsa00120,1
"1-chloro-4-(2,2-dichloro-1-(4-chlorophenyl)ethenyl)-3-(methylsulfonyl)benzene",KEGG_hsa00140,1
"1H,1H,2H,2H-perfluorooctan-1-ol",KEGG_hsa05224,1
"1H,1H,2H,2H-perfluorooctan-1-ol",KEGG_hsa01522,1
"1H,1H,2H,2H-perfluorooctan-1-ol",KEGG_hsa04917,1
20-alpha-Dihydroprogesterone,KEGG_hsa05014,1
20-alpha-Dihydroprogesterone,KEGG_hsa04215,1
20-alpha-Dihydroprogesterone,KEGG_hsa01522,1
20-alpha-Dihydroprogesterone,KEGG_hsa05161,1
20-alpha-Dihydroprogesterone,KEGG_hsa05200,1
20-alpha-Dihydroprogesterone,KEGG_hsa01524,1
20-alpha-Dihydroprogesterone,KEGG_hsa00140,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa04976,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa05204,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa00982,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa00983,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa00591,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa00980,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa00830,1
"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",KEGG_hsa00140,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa02010,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05221,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04520,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04920,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04261,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05143,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04933,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05034,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04960,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04925,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05010,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00520,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05146,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05031,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04152,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05014,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01523,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04612,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04371,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04210,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04215,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00590,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04140,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04360,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05100,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa03022,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa03410,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00410,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04976,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01230,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01040,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05219,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05224,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04020,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04024,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04973,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01200,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04514,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04110,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05230,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04022,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05142,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05204,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04062,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05231,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04725,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05220,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04713,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04710,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05030,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05210,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04610,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00270,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04060,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04623,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05414,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa03030,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04728,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00982,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00983,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04512,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01521,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04961,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01522,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04144,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05213,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05120,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05169,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04012,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04915,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04975,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00061,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01212,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04666,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04216,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05418,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04510,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04068,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00051,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00052,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04540,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04971,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05214,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04922,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04724,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00480,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00561,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00564,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00260,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00010,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04912,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05161,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05160,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05168,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04066,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04390,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa03440,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05166,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05016,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05410,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04657,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05321,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04750,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05164,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04931,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04911,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04910,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04630,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05134,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05140,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04670,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04211,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04213,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04730,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04720,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04142,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05144,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04010,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05162,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04916,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05218,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa01100,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00980,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05206,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa03430,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04137,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa03015,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04150,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04650,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04080,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04722,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04064,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa00510,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05033,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04621,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04932,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05223,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa03420,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04114,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04380,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04913,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04921,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa04115,1
"2,2',4,4'-tetrabromodiphenyl ether",KEGG_hsa05212,1
